,filtered_word,filtered_freq
46832,mrs.,nnp
46833,ferrars,nnp
46834,say,vbp
46835,--,:
46836,daughter,nn
46837,--,:
46838,short,jj
46839,whatever,wdt
46840,objection,nn
46841,might,md
46842,certain,jj
46843,--,:
46844,certain,jj
46845,connection,nn
46846,--,:
46847,understand,vbp
46848,--,:
46849,would,md
46850,far,rb
46851,preferable,jj
46852,would,md
46853,given,vbn
46854,half,pdt
46855,vexation,nn
46856,doe,nn
46857,wa,vbp
46858,exceedingly,rb
46859,pleased,jj
46860,hear,vb
46861,mrs.,nnp
46862,ferrars,nnp
46863,considered,vbd
46864,light,nn
46865,--,:
46866,gratifying,jj
46867,circumstance,nn
46868,know,vbp
46869,u,vb
46870,'it,cc
46871,would,md
46872,beyond,in
46873,comparison,nn
46874,said,vbd
46875,'the,''
46876,least,jjs
46877,evil,nn
46878,two,cd
46879,would,md
46880,glad,jj
46881,compound,vb
46882,nothing,nn
46883,worse,nn
46884,however,rb
46885,quite,rb
46886,question,nn
46887,--,:
46888,thought,vbn
46889,mentioned,vbn
46890,--,:
46891,attachment,nn
46892,know,vbp
46893,--,:
46894,never,rb
46895,could,md
46896,--,:
46897,gone,vbn
46898,thought,vbd
46899,would,md
46900,tell,vb
46901,knew,vbd
46902,much,jj
46903,must,md
46904,please,vb
46905,reason,nn
46906,regret,vb
46907,dear,jj
46908,elinor,nnp
46909,doubt,nn
46910,exceedingly,rb
46911,well,rb
46912,--,:
46913,quite,vb
46914,well,nn
46915,better,jjr
46916,perhaps,rb
46917,thing,nn
46918,considered,vbn
46919,colonel,nnp
46920,brandon,nnp
46921,lately,rb
46922,'',''
46923,elinor,nnp
46924,heard,vbn
46925,enough,rb
46926,gratify,vb
46927,vanity,nn
46928,raise,vb
46929,self-importance,nn
46930,agitate,vb
46931,nerve,nn
46932,fill,vb
46933,mind,nn
46934,--,:
46935,wa,vbd
46936,therefore,rb
46937,glad,jj
46938,spared,vbn
46939,necessity,nn
46940,saying,vbg
46941,much,jj
46942,reply,nn
46943,danger,nn
46944,hearing,vbg
46945,thing,nn
46946,brother,nn
46947,entrance,nn
46948,mr.,nnp
46949,robert,nnp
46950,ferrars,nnp
46951,moment,nn
46952,chat,nns
46953,john,nnp
46954,dashwood,nnp
46955,recollecting,vbg
46956,fanny,nnp
46957,wa,nn
46958,yet,rb
46959,uninformed,jj
46960,sister,nn
46961,'s,pos
46962,quitted,vbd
46963,room,nn
46964,quest,nn
46965,elinor,nnp
46966,wa,nn
46967,left,vbd
46968,improve,vb
46969,acquaintance,nn
46970,robert,nnp
46971,gay,nn
46972,unconcern,jj
46973,happy,jj
46974,self-complacency,nn
46975,manner,nn
46976,enjoying,vbg
46977,unfair,jj
46978,division,nn
46979,mother,nn
46980,'s,pos
46981,love,nn
46982,liberality,nn
46983,prejudice,nn
46984,banished,jj
46985,brother,nn
46986,earned,vbn
46987,dissipated,jj
46988,course,nn
46989,life,nn
46990,brother,nn
46991,'s,pos
46992,integrity,nn
46993,wa,nn
46994,confirming,vbg
46995,unfavourable,jj
46996,opinion,nn
46997,head,nn
46998,heart,nn
46999,scarcely,rb
47000,two,cd
47001,minute,jj
47002,began,vbd
47003,speak,vb
47004,edward,nnp
47005,heard,vbn
47006,living,nn
47007,wa,jj
47008,inquisitive,jj
47009,subject,nn
47010,elinor,nnp
47011,repeated,vbd
47012,particular,nn
47013,given,vbn
47014,john,nnp
47015,effect,nn
47016,robert,nnp
47017,though,rb
47018,different,jj
47019,wa,wp
47020,le,vbz
47021,striking,vbg
47022,laughed,vbd
47023,immoderately,rb
47024,idea,nn
47025,edward,nnp
47026,'s,pos
47027,clergyman,nn
47028,living,nn
47029,small,jj
47030,parsonage-house,nn
47031,diverted,vbd
47032,beyond,in
47033,measure,nn
47034,--,:
47035,wa,nn
47036,added,vbd
47037,fanciful,jj
47038,imagery,nn
47039,edward,nnp
47040,reading,vbg
47041,prayer,nn
47042,white,jj
47043,surplice,nn
47044,publishing,vbg
47045,banns,nn
47046,marriage,nn
47047,john,nnp
47048,smith,nnp
47049,mary,nnp
47050,brown,nnp
47051,could,md
47052,conceive,vb
47053,nothing,nn
47054,ridiculous,jj
47055,elinor,nnp
47056,waited,vbd
47057,silence,nn
47058,immovable,jj
47059,gravity,nn
47060,conclusion,nn
47061,folly,nns
47062,could,md
47063,restrain,vb
47064,eye,nn
47065,fixed,vbn
47066,look,nn
47067,spoke,vbd
47068,contempt,nn
47069,excited,vbd
47070,wa,vbd
47071,look,nn
47072,however,rb
47073,well,rb
47074,bestowed,vbn
47075,relieved,vbd
47076,feeling,nn
47077,gave,vbd
47078,intelligence,nn
47079,wa,vbd
47080,recalled,vbn
47081,wit,nn
47082,wisdom,vb
47083,reproof,nn
47084,'s,vbz
47085,sensibility,nn
47086,``,``
47087,may,md
47088,treat,vb
47089,joke,nn
47090,'',''
47091,said,vbd
47092,last,jj
47093,recovering,vbg
47094,affected,vbn
47095,laugh,nn
47096,considerably,rb
47097,lengthened,vbn
47098,genuine,jj
47099,gaiety,nn
47100,moment,nn
47101,--,:
47102,'',''
47103,upon,in
47104,soul,nn
47105,serious,jj
47106,business,nn
47107,poor,nnp
47108,edward,nnp
47109,ruined,vbn
47110,ever,rb
47111,extremely,rb
47112,sorry,jj
47113,--,:
47114,know,vbp
47115,good-hearted,jj
47116,creature,nn
47117,well-meaning,vbg
47118,fellow,jj
47119,perhaps,rb
47120,world,nn
47121,must,md
47122,judge,vb
47123,miss,nnp
47124,dashwood,nnp
47125,slight,vbd
47126,acquaintance.,rb
47127,--,:
47128,poor,nnp
47129,edward,nnp
47130,--,:
47131,manner,nn
47132,certainly,rb
47133,happiest,jjs
47134,nature.,nn
47135,--,:
47136,born,vbn
47137,know,vbp
47138,power,nn
47139,--,:
47140,address.,nn
47141,--,:
47142,poor,nnp
47143,fellow,nn
47144,--,:
47145,see,vb
47146,circle,nn
47147,stranger,nn
47148,--,:
47149,sure,jj
47150,wa,vbz
47151,pitiable,jj
47152,enough,rb
47153,--,:
47154,upon,in
47155,soul,nn
47156,believe,vbp
47157,ha,vbz
47158,good,jj
47159,heart,nn
47160,kingdom,nn
47161,declare,vbp
47162,protest,vbp
47163,never,rb
47164,wa,vbp
47165,shocked,vbn
47166,life,nn
47167,burst,jj
47168,forth,nn
47169,could,md
47170,believe,vb
47171,it.,nn
47172,--,:
47173,mother,nn
47174,wa,vbd
47175,first,jj
47176,person,nn
47177,told,vbd
47178,feeling,vbg
47179,called,vbn
47180,act,vb
47181,resolution,nn
47182,immediately,rb
47183,said,vbd
47184,'my,''
47185,dear,jj
47186,madam,nn
47187,know,vb
47188,may,md
47189,intend,vb
47190,occasion,nn
47191,must,md
47192,say,vb
47193,edward,nnp
47194,doe,nn
47195,marry,nn
47196,young,jj
47197,woman,nn
47198,never,rb
47199,see,vb
47200,wa,vbp
47201,said,vbd
47202,immediately.,nn
47203,--,:
47204,wa,vbp
47205,uncommonly,rb
47206,shocked,vbd
47207,indeed,rb
47208,--,:
47209,poor,nnp
47210,edward,nnp
47211,--,:
47212,ha,vbz
47213,done,vbn
47214,completely,rb
47215,--,:
47216,shut,vb
47217,ever,rb
47218,decent,jj
47219,society,nn
47220,--,:
47221,directly,rb
47222,said,vbd
47223,mother,nn
47224,least,jjs
47225,surprised,jj
47226,style,nn
47227,education,nn
47228,wa,vbd
47229,always,rb
47230,expected,vbn
47231,poor,jj
47232,mother,nn
47233,wa,vbd
47234,half,jj
47235,frantic,jj
47236,'',''
47237,``,``
47238,ever,rb
47239,seen,vbn
47240,lady,nn
47241,'',''
47242,``,``
47243,yes,nnp
47244,wa,vbd
47245,staying,vbg
47246,house,nn
47247,happened,vbd
47248,drop,vb
47249,ten,jj
47250,minute,nn
47251,saw,vbd
47252,quite,rb
47253,enough,jj
47254,merest,jjs
47255,awkward,jj
47256,country,nn
47257,girl,nn
47258,without,in
47259,style,nn
47260,elegance,nn
47261,almost,rb
47262,without,in
47263,beauty.,nn
47264,--,:
47265,remember,vbp
47266,perfectly,rb
47267,kind,nn
47268,girl,nn
47269,suppose,vb
47270,likely,rb
47271,captivate,vb
47272,poor,jj
47273,edward,nnp
47274,offered,vbd
47275,immediately,rb
47276,soon,rb
47277,mother,nn
47278,related,vbd
47279,affair,nn
47280,talk,vb
47281,dissuade,vbd
47282,match,nn
47283,wa,vbd
47284,late,jj
47285,found,vbd
47286,thing,nn
47287,unluckily,rb
47288,wa,vbp
47289,way,nn
47290,first,jj
47291,knew,vbd
47292,nothing,nn
47293,till,vbz
47294,breach,nn
47295,taken,vbn
47296,place,nn
47297,wa,vbz
47298,know,vbp
47299,interfere,vb
47300,informed,vbn
47301,hour,nn
47302,earlier,rbr
47303,--,:
47304,think,vbp
47305,probable,jj
47306,--,:
47307,something,nn
47308,might,md
47309,hit,vbn
47310,certainly,rb
47311,represented,vbn
47312,edward,nnp
47313,strong,jj
47314,light,nn
47315,'my,cd
47316,dear,jj
47317,fellow,nn
47318,said,vbd
47319,'consider,vb
47320,making,vbg
47321,disgraceful,jj
47322,connection,nn
47323,one,cd
47324,family,nn
47325,unanimous,jj
47326,disapproving,vbg
47327,help,vb
47328,thinking,nn
47329,short,jj
47330,mean,nn
47331,might,md
47332,found,vbn
47333,late,jj
47334,must,md
47335,starved,vbn
47336,know,vbp
47337,--,:
47338,certain,jj
47339,absolutely,rb
47340,starved,vbd
47341,'',''
47342,settled,vbn
47343,point,nn
47344,great,jj
47345,composure,nn
47346,entrance,nn
47347,mrs.,nnp
47348,john,nnp
47349,dashwood,nnp
47350,put,vbd
47351,end,nn
47352,subject,nn
47353,though,in
47354,never,rb
47355,spoke,vbd
47356,family,nn
47357,elinor,nnp
47358,could,md
47359,see,vb
47360,influence,vb
47361,mind,nn
47362,something,nn
47363,like,in
47364,confusion,nn
47365,countenance,nn
47366,entered,vbd
47367,attempt,nn
47368,cordiality,nn
47369,behaviour,nn
47370,even,rb
47371,proceeded,vbd
47372,far,rb
47373,concerned,vbn
47374,find,vb
47375,elinor,nnp
47376,sister,nn
47377,soon,rb
47378,leave,vb
47379,town,nn
47380,hoped,vbn
47381,see,vb
47382,--,:
47383,exertion,nn
47384,husband,nn
47385,attended,vbd
47386,room,nn
47387,hung,nn
47388,enamoured,vbd
47389,accent,nn
47390,seemed,vbd
47391,distinguish,vb
47392,every,dt
47393,thing,nn
47394,wa,vbz
47395,affectionate,jj
47396,graceful,jj
47397,chapter,nn
47398,42,cd
47399,one,cd
47400,short,jj
47401,call,nn
47402,harley,nnp
47403,street,nnp
47404,elinor,nnp
47405,received,vbd
47406,brother,nn
47407,'s,pos
47408,congratulation,nn
47409,travelling,nn
47410,far,rb
47411,towards,jj
47412,barton,nnp
47413,without,in
47414,expense,nn
47415,colonel,nnp
47416,brandon,nnp
47417,'s,pos
47418,follow,vb
47419,cleveland,nnp
47420,day,nn
47421,two,cd
47422,completed,vbd
47423,intercourse,nn
47424,brother,nn
47425,sister,nn
47426,town,nn
47427,--,:
47428,faint,jj
47429,invitation,nn
47430,fanny,nnp
47431,come,vb
47432,norland,nnp
47433,whenever,wrb
47434,happen,vb
47435,way,nn
47436,thing,nn
47437,wa,vbz
47438,unlikely,jj
47439,occur,vb
47440,warm,jj
47441,though,in
47442,le,jj
47443,public,jj
47444,assurance,nn
47445,john,nnp
47446,elinor,nnp
47447,promptitude,nn
47448,come,vb
47449,see,vb
47450,delaford,nnp
47451,wa,vbp
47452,foretold,vbd
47453,meeting,nn
47454,country,nn
47455,amused,vbd
47456,observe,vb
47457,friend,nn
47458,seemed,vbd
47459,determined,vbn
47460,send,vb
47461,delaford,nnp
47462,--,:
47463,place,nn
47464,others,nns
47465,would,md
47466,least,vb
47467,chuse,nn
47468,visit,vb
47469,wish,vb
47470,reside,vb
47471,wa,vb
47472,considered,vbd
47473,future,nn
47474,home,nn
47475,brother,nn
47476,mrs.,nnp
47477,jennings,nnp
47478,even,rb
47479,lucy,nnp
47480,parted,vbd
47481,gave,vbd
47482,pressing,vbg
47483,invitation,nn
47484,visit,vb
47485,early,rb
47486,april,nnp
47487,tolerably,rb
47488,early,rb
47489,day,nn
47490,two,cd
47491,party,nn
47492,hanover,nnp
47493,square,nnp
47494,berkeley,nnp
47495,street,nnp
47496,set,vbd
47497,respective,jj
47498,home,nn
47499,meet,vb
47500,appointment,nn
47501,road,nn
47502,convenience,nn
47503,charlotte,nnp
47504,child,nn
47505,two,cd
47506,day,nn
47507,journey,nn
47508,mr.,nnp
47509,palmer,nnp
47510,travelling,vbg
47511,expeditiously,rb
47512,colonel,nnp
47513,brandon,nnp
47514,wa,nn
47515,join,vb
47516,cleveland,nnp
47517,soon,rb
47518,arrival,nn
47519,marianne,nnp
47520,hour,nn
47521,comfort,nn
47522,london,nnp
47523,eager,vb
47524,long,rb
47525,quit,vb
47526,could,md
47527,came,vbd
47528,point,nn
47529,bid,nn
47530,adieu,nn
47531,house,nn
47532,last,jj
47533,time,nn
47534,enjoyed,vbd
47535,hope,nn
47536,confidence,nn
47537,willoughby,nnp
47538,extinguished,vbn
47539,ever,rb
47540,without,in
47541,great,jj
47542,pain,nn
47543,could,md
47544,leave,vb
47545,place,nn
47546,willoughby,nnp
47547,remained,vbd
47548,busy,jj
47549,new,jj
47550,engagement,nn
47551,new,jj
47552,scheme,nn
47553,could,md
47554,share,nn
47555,without,in
47556,shedding,vbg
47557,many,jj
47558,tear,nn
47559,elinor,nnp
47560,'s,pos
47561,satisfaction,nn
47562,moment,nn
47563,removal,nn
47564,wa,vbd
47565,positive,jj
47566,object,nn
47567,lingering,vbg
47568,thought,nn
47569,fix,vb
47570,left,vbd
47571,creature,nn
47572,behind,in
47573,would,md
47574,give,vb
47575,moment,nn
47576,'s,pos
47577,regret,nn
47578,divided,vbn
47579,ever,rb
47580,wa,vbd
47581,pleased,jj
47582,free,jj
47583,persecution,nn
47584,lucy,nnp
47585,'s,pos
47586,friendship,nn
47587,wa,vbd
47588,grateful,nn
47589,bringing,vbg
47590,sister,nn
47591,away,rb
47592,unseen,jj
47593,willoughby,nnp
47594,since,in
47595,marriage,nn
47596,looked,vbd
47597,forward,rb
47598,hope,nn
47599,month,nn
47600,tranquility,nn
47601,barton,nnp
47602,might,md
47603,towards,nns
47604,restoring,vbg
47605,marianne,nnp
47606,'s,pos
47607,peace,nn
47608,mind,nn
47609,confirming,vbg
47610,journey,nn
47611,wa,nn
47612,safely,rb
47613,performed,vbn
47614,second,jj
47615,day,nn
47616,brought,vbd
47617,cherished,vbn
47618,prohibited,vbn
47619,county,nn
47620,somerset,nnp
47621,wa,nn
47622,dwelt,vbd
47623,turn,nn
47624,marianne,nnp
47625,'s,pos
47626,imagination,nn
47627,forenoon,nn
47628,third,jj
47629,drove,vbd
47630,cleveland,nnp
47631,cleveland,nnp
47632,wa,vbd
47633,spacious,jj
47634,modern-built,jj
47635,house,nn
47636,situated,vbn
47637,sloping,jj
47638,lawn,nn
47639,park,nn
47640,pleasure-grounds,nns
47641,tolerably,rb
47642,extensive,jj
47643,like,in
47644,every,dt
47645,place,nn
47646,degree,nn
47647,importance,nn
47648,open,jj
47649,shrubbery,nn
47650,closer,rb
47651,wood,nn
47652,walk,nn
47653,road,nn
47654,smooth,jj
47655,gravel,nn
47656,winding,vbg
47657,round,rp
47658,plantation,nn
47659,led,vbn
47660,front,nn
47661,lawn,nn
47662,wa,nn
47663,dotted,vbd
47664,timber,nn
47665,house,nn
47666,wa,wdt
47667,guardianship,nn
47668,fir,nn
47669,mountain-ash,nn
47670,acacia,nn
47671,thick,jj
47672,screen,nn
47673,altogether,rb
47674,interspersed,vbn
47675,tall,jj
47676,lombardy,nnp
47677,poplar,nn
47678,shut,vbn
47679,office,nn
47680,marianne,nnp
47681,entered,vbd
47682,house,nn
47683,heart,nn
47684,swelling,vbg
47685,emotion,nn
47686,consciousness,nn
47687,eighty,rb
47688,mile,nn
47689,barton,nnp
47690,thirty,vb
47691,combe,nnp
47692,magna,nnp
47693,five,cd
47694,minute,nn
47695,within,in
47696,wall,vbz
47697,others,nns
47698,busily,rb
47699,helping,vbg
47700,charlotte,nnp
47701,show,vb
47702,child,nn
47703,housekeeper,nn
47704,quitted,vbd
47705,stealing,vbg
47706,away,rb
47707,winding,nn
47708,shrubbery,nn
47709,beginning,vbg
47710,beauty,nn
47711,gain,vb
47712,distant,jj
47713,eminence,nn
47714,grecian,jj
47715,temple,nn
47716,eye,nn
47717,wandering,vbg
47718,wide,jj
47719,tract,nn
47720,country,nn
47721,south-east,nn
47722,could,md
47723,fondly,rb
47724,rest,vb
47725,farthest,jjs
47726,ridge,nn
47727,hill,nn
47728,horizon,nn
47729,fancy,nn
47730,summit,nn
47731,combe,nnp
47732,magna,nnp
47733,might,md
47734,seen,vbn
47735,moment,nn
47736,precious,jj
47737,invaluable,jj
47738,misery,nn
47739,rejoiced,vbd
47740,tear,nn
47741,agony,nn
47742,cleveland,nnp
47743,returned,vbn
47744,different,jj
47745,circuit,nn
47746,house,nn
47747,feeling,vbg
47748,happy,jj
47749,privilege,nn
47750,country,nn
47751,liberty,nn
47752,wandering,vbg
47753,place,nn
47754,place,nn
47755,free,jj
47756,luxurious,jj
47757,solitude,nn
47758,resolved,vbd
47759,spend,vb
47760,almost,rb
47761,every,dt
47762,hour,nn
47763,every,dt
47764,day,nn
47765,remained,vbd
47766,palmers,nns
47767,indulgence,nn
47768,solitary,jj
47769,ramble,nn
47770,returned,vbd
47771,time,nn
47772,join,vb
47773,others,nns
47774,quitted,vbd
47775,house,nn
47776,excursion,nn
47777,immediate,jj
47778,premise,nn
47779,rest,nn
47780,morning,nn
47781,wa,nn
47782,easily,rb
47783,whiled,vbd
47784,away,rb
47785,lounging,vbg
47786,round,nn
47787,kitchen,nn
47788,garden,nn
47789,examining,vbg
47790,bloom,nn
47791,upon,in
47792,wall,nn
47793,listening,vbg
47794,gardener,nn
47795,'s,pos
47796,lamentation,nn
47797,upon,in
47798,blight,nn
47799,dawdling,vbg
47800,green-house,nn
47801,loss,nn
47802,favourite,nn
47803,plant,nn
47804,unwarily,rb
47805,exposed,vbn
47806,nipped,vbn
47807,lingering,nn
47808,frost,nn
47809,raised,vbd
47810,laughter,nn
47811,charlotte,nnp
47812,--,:
47813,visiting,vbg
47814,poultry-yard,nn
47815,disappointed,jj
47816,hope,nn
47817,dairy-maid,nn
47818,hen,nn
47819,forsaking,vbg
47820,nest,jjs
47821,stolen,vbn
47822,fox,nn
47823,rapid,jj
47824,decrease,nn
47825,promising,jj
47826,young,jj
47827,brood,nn
47828,found,vbd
47829,fresh,jj
47830,source,nn
47831,merriment,nn
47832,morning,nn
47833,wa,nn
47834,fine,nn
47835,dry,jj
47836,marianne,nnp
47837,plan,nn
47838,employment,nn
47839,abroad,rb
47840,calculated,vbn
47841,change,nn
47842,weather,nn
47843,stay,nn
47844,cleveland,nnp
47845,great,jj
47846,surprise,nn
47847,therefore,rb
47848,find,vb
47849,prevented,vbn
47850,settled,jj
47851,rain,nn
47852,going,vbg
47853,dinner,nn
47854,depended,vbn
47855,twilight,nn
47856,walk,nn
47857,grecian,jj
47858,temple,nn
47859,perhaps,rb
47860,ground,nn
47861,evening,nn
47862,merely,rb
47863,cold,vbd
47864,damp,nns
47865,would,md
47866,deterred,vbn
47867,heavy,jj
47868,settled,jj
47869,rain,nn
47870,even,rb
47871,could,md
47872,fancy,vb
47873,dry,nns
47874,pleasant,jj
47875,weather,nn
47876,walking,vbg
47877,party,nn
47878,wa,nn
47879,small,jj
47880,hour,nn
47881,passed,vbd
47882,quietly,rb
47883,away,rb
47884,mrs.,nnp
47885,palmer,nnp
47886,child,nn
47887,mrs.,nnp
47888,jennings,nnp
47889,carpet-work,nn
47890,talked,vbd
47891,friend,nn
47892,left,vbn
47893,behind,rp
47894,arranged,vbd
47895,lady,nnp
47896,middleton,nnp
47897,'s,pos
47898,engagement,nn
47899,wondered,vbd
47900,whether,in
47901,mr.,nnp
47902,palmer,nnp
47903,colonel,nnp
47904,brandon,nnp
47905,would,md
47906,get,vb
47907,farther,jjr
47908,reading,vbg
47909,night,nn
47910,elinor,nnp
47911,however,rb
47912,little,jj
47913,concerned,vbn
47914,joined,vbd
47915,discourse,nn
47916,marianne,nnp
47917,knack,nn
47918,finding,vbg
47919,way,nn
47920,every,dt
47921,house,nn
47922,library,nn
47923,however,rb
47924,might,md
47925,avoided,vbn
47926,family,nn
47927,general,jj
47928,soon,rb
47929,procured,vbd
47930,book,nn
47931,nothing,nnp
47932,wa,jj
47933,wanting,vbg
47934,mrs.,nnp
47935,palmer,nnp
47936,'s,pos
47937,side,nn
47938,constant,jj
47939,friendly,jj
47940,good,jj
47941,humour,nn
47942,could,md
47943,make,vb
47944,feel,vb
47945,welcome,jj
47946,openness,nn
47947,heartiness,nn
47948,manner,nn
47949,atoned,vbn
47950,want,nn
47951,recollection,nn
47952,elegance,nn
47953,made,vbd
47954,often,rb
47955,deficient,nn
47956,form,nn
47957,politeness,nn
47958,kindness,nn
47959,recommended,vbn
47960,pretty,rb
47961,face,nn
47962,wa,jj
47963,engaging,nn
47964,folly,rb
47965,though,in
47966,evident,jj
47967,wa,nn
47968,disgusting,vbg
47969,wa,vbz
47970,conceited,vbn
47971,elinor,nnp
47972,could,md
47973,forgiven,vbn
47974,every,dt
47975,thing,nn
47976,laugh,nn
47977,two,cd
47978,gentleman,nn
47979,arrived,vbd
47980,next,jj
47981,day,nn
47982,late,jj
47983,dinner,nn
47984,affording,vbg
47985,pleasant,jj
47986,enlargement,nn
47987,party,nn
47988,welcome,jj
47989,variety,nn
47990,conversation,nn
47991,long,jj
47992,morning,nn
47993,continued,jj
47994,rain,nn
47995,reduced,vbn
47996,low,jj
47997,elinor,nn
47998,seen,vbn
47999,little,jj
48000,mr.,nnp
48001,palmer,nnp
48002,little,jj
48003,seen,vbn
48004,much,jj
48005,variety,nn
48006,address,nn
48007,sister,nn
48008,knew,vbd
48009,expect,vb
48010,find,vb
48011,family,nn
48012,found,vbd
48013,however,rb
48014,perfectly,rb
48015,gentleman,nn
48016,behaviour,nn
48017,visitor,nn
48018,occasionally,rb
48019,rude,vbp
48020,wife,nn
48021,mother,nn
48022,found,vbd
48023,capable,jj
48024,pleasant,jj
48025,companion,nn
48026,prevented,vbd
48027,always,rb
48028,great,jj
48029,aptitude,nn
48030,fancy,vb
48031,much,rb
48032,superior,jj
48033,people,nns
48034,general,jj
48035,must,md
48036,feel,vb
48037,mrs.,nnp
48038,jennings,nnp
48039,charlotte,nnp
48040,rest,nn
48041,character,nn
48042,habit,nn
48043,marked,vbn
48044,far,rb
48045,elinor,nnp
48046,could,md
48047,perceive,vb
48048,trait,nn
48049,unusual,jj
48050,sex,nn
48051,time,nn
48052,life,nn
48053,wa,vbd
48054,nice,jj
48055,eating,nn
48056,uncertain,nn
48057,hour,nn
48058,fond,nn
48059,child,nn
48060,though,in
48061,affecting,vbg
48062,slight,vb
48063,idled,vb
48064,away,rp
48065,morning,nn
48066,billiards,nns
48067,ought,md
48068,devoted,vbn
48069,business,nn
48070,liked,vbd
48071,however,rb
48072,upon,in
48073,whole,nn
48074,much,rb
48075,better,jjr
48076,expected,vbn
48077,heart,nn
48078,wa,nn
48079,sorry,vb
48080,could,md
48081,like,vb
48082,--,:
48083,sorry,vb
48084,driven,vbn
48085,observation,nn
48086,epicurism,nn
48087,selfishness,nn
48088,conceit,nn
48089,rest,vb
48090,complacency,nn
48091,remembrance,nn
48092,edward,nnp
48093,'s,pos
48094,generous,jj
48095,temper,nn
48096,simple,jj
48097,taste,nn
48098,diffident,jj
48099,feeling,nn
48100,edward,nnp
48101,least,jjs
48102,concern,nn
48103,received,vbd
48104,intelligence,nn
48105,colonel,nnp
48106,brandon,nnp
48107,dorsetshire,nnp
48108,lately,rb
48109,treating,vbg
48110,disinterested,jj
48111,friend,nn
48112,mr.,nnp
48113,ferrars,nnp
48114,kind,nn
48115,confidant,nn
48116,talked,vbd
48117,great,jj
48118,deal,nn
48119,parsonage,nn
48120,delaford,nnp
48121,described,vbd
